RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-02-28,2023-04-30,2024-01-31
84541,195,60505,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,2023-01-31,-0.5,-0.4,-2.4
62026,196,11215,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2023-01-31,-0.3,-0.7,-1.5
60565,197,07055,zip,NJ,NJ,Passaic,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,2023-01-31,-0.3,-0.8,-1.8
89925,198,73099,zip,OK,OK,Yukon,"Oklahoma City, OK",Canadian County,2023-01-31,-0.1,0.2,-0.9
97020,199,92801,zip,CA,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.2,0.0,-2.0
96411,200,91402,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.5
66135,201,20011,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-01-31,0.1,0.4,-1.8
84622,202,60620,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.5,-0.4,-2.8
97319,203,93536,zip,CA,CA,Lancaster,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.2,0.0,-1.9
70835,204,30052,zip,GA,GA,Loganville,"Atlanta-Sandy Springs-Alpharetta, GA",Walton County,2023-01-31,-0.1,0.2,1.1
61812,205,10472,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,2023-01-31,-0.3,-0.7,-1.6
62190,206,11706,zip,NY,NY,Bay Shore,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-01-31,-0.3,-0.8,-1.7
96186,207,90631,zip,CA,CA,La Habra,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.2,0.0,-2.0
93205,208,80015,zip,CO,CO,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,2023-01-31,0.4,1.1,-1.5
97222,209,93306,zip,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,2023-01-31,-0.2,-0.1,-0.1
94820,210,85225,zip,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.2
84340,211,60085,zip,IL,IL,Waukegan,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-01-31,-0.5,-0.4,-2.4
70832,212,30047,zip,GA,GA,Lilburn,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2023-01-31,-0.1,0.2,1.0
62179,213,11691,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,-0.3,-0.7,-1.5
95770,214,89031,zip,NV,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2023-01-31,-0.3,-0.6,-1.3
97024,215,92805,zip,CA,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.2,0.0,-2.0
90638,216,75035,zip,TX,TX,Frisco,"Dallas-Fort Worth-Arlington, TX",Collin County,2023-01-31,0.2,0.8,-0.3
96007,217,90026,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.4
90665,218,75067,zip,TX,TX,Lewisville,"Dallas-Fort Worth-Arlington, TX",Denton County,2023-01-31,0.2,0.7,-0.3
71005,219,30281,zip,GA,GA,Stockbridge,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,2023-01-31,-0.1,0.2,1.1
98378,220,95687,zip,CA,CA,Vacaville,"Vallejo, CA",Solano County,2023-01-31,-0.1,-0.2,-2.4
91941,220,77450,zip,TX,TX,,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.1
99534,222,98052,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,0.6,2.3,-1.2
66126,223,20002,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-01-31,0.1,0.3,-1.4
84640,224,60640,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.4,-0.3,-2.0
84641,225,60641,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.4,-0.3,-2.2
96656,226,92114,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-01-31,0.3,1.1,-0.4
90795,227,75243,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,2023-01-31,0.2,0.8,-0.3
93295,228,80219,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,2023-01-31,0.4,1.2,-1.6
65779,229,19111,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2023-01-31,-0.2,0.0,-0.7
98861,230,96720,zip,HI,HI,Hilo,"Hilo, HI",Hawaii County,2023-01-31,-0.2,0.2,0.1
60594,231,07087,zip,NJ,NJ,Union City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2023-01-31,-0.3,-0.6,-1.4
92224,232,78045,zip,TX,TX,Laredo,"Laredo, TX",Webb County,2023-01-31,-0.3,-0.7,-1.7
65133,233,17603,zip,PA,PA,Lancaster,"Lancaster, PA",Lancaster County,2023-01-31,-0.1,0.2,-0.8
91198,234,76028,zip,TX,TX,Burleson,"Dallas-Fort Worth-Arlington, TX",Johnson County,2023-01-31,0.2,0.9,-0.3
79054,235,48197,zip,MI,MI,Ypsilanti,"Ann Arbor, MI",Washtenaw County,2023-01-31,-0.3,0.0,-2.0
78085,236,46307,zip,IN,IN,Crown Point,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-01-31,-0.4,-0.3,-2.0
70826,237,30041,zip,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,2023-01-31,-0.1,0.2,1.1
70874,238,30096,zip,GA,GA,Duluth,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2023-01-31,-0.1,0.2,1.1
62024,239,11213,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2023-01-31,-0.2,-0.5,-1.2
94799,240,85204,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.2
72353,241,33015,zip,FL,FL,Country Club,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2023-01-31,0.0,0.2,0.7
62223,242,11746,zip,NY,NY,South Huntington,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-01-31,-0.3,-0.8,-1.7
92225,243,78046,zip,TX,TX,Laredo,"Laredo, TX",Webb County,2023-01-31,-0.4,-0.9,-2.1
97995,244,95127,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.3,1.4,-1.9
67180,245,22191,zip,VA,VA,Woodbridge,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,2023-01-31,0.1,0.3,-1.4
62021,246,11210,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2023-01-31,-0.2,-0.5,-1.2
94890,247,85308,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.2
96003,248,90022,zip,CA,CA,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.2,0.0,-2.0
91860,249,77346,zip,TX,TX,Atascocita,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.2
97545,250,94080,zip,CA,CA,South San Francisco,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2023-01-31,0.3,1.1,-2.2
66843,251,21234,zip,MD,MD,Parkville,"Baltimore-Columbia-Towson, MD",Baltimore County,2023-01-31,-0.4,-0.5,-2.3
92125,252,77845,zip,TX,TX,College Station,"College Station-Bryan, TX",Brazos County,2023-01-31,-0.4,-0.8,-2.0
62020,253,11209,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2023-01-31,-0.2,-0.5,-1.1
70842,254,30062,zip,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2023-01-31,-0.1,0.2,1.0
61641,255,10027,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-01-31,-0.2,-0.4,-0.9
72460,256,33157,zip,FL,FL,West Perrine,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2023-01-31,0.0,0.2,0.7
91291,257,76179,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2023-01-31,0.2,0.8,-0.3
96868,258,92407,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-01-31,-0.2,-0.2,-1.3
76511,259,43081,zip,OH,OH,Westerville,"Columbus, OH",Franklin County,2023-01-31,0.2,1.3,0.9
93137,260,79928,zip,TX,TX,Horizon City,"El Paso, TX",El Paso County,2023-01-31,-0.1,0.1,0.0
70909,261,30135,zip,GA,GA,Douglasville,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,2023-01-31,-0.1,0.2,1.1
99142,262,97229,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,2023-01-31,0.1,0.8,-2.0
96369,263,91343,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.5
98319,264,95624,zip,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,2023-01-31,0.0,0.3,-1.5
94883,265,85301,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.3
97748,266,94541,zip,CA,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,2023-01-31,0.3,1.2,-2.3
94749,267,85033,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.3
94870,268,85281,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.3
96987,269,92677,zip,CA,CA,Laguna Niguel,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.3,0.0,-2.4
70791,270,30004,zip,GA,GA,Milton,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2023-01-31,-0.1,0.2,1.1
95309,271,87114,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,2023-01-31,0.0,0.5,0.7
96018,272,90037,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.3
92480,273,78520,zip,TX,TX,Brownsville,"Brownsville-Harlingen, TX",Cameron County,2023-01-31,-0.3,-0.3,0.7
84629,274,60628,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.6,-0.5,-3.0
67657,275,23322,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City,2023-01-31,-0.2,-0.2,-1.4
60499,276,06902,zip,CT,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2023-01-31,-0.1,0.2,-1.2
76534,277,43123,zip,OH,OH,Grove City,"Columbus, OH",Franklin County,2023-01-31,0.2,1.3,0.9
96502,278,91762,zip,CA,CA,Ontario,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-01-31,-0.2,-0.2,-1.3
95817,279,89121,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2023-01-31,-0.4,-0.7,-1.5
90666,280,75068,zip,TX,TX,Little Elm,"Dallas-Fort Worth-Arlington, TX",Denton County,2023-01-31,0.2,0.8,-0.3
65810,281,19143,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2023-01-31,-0.3,0.0,-1.0
62022,282,11211,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2023-01-31,-0.2,-0.5,-1.1
97717,283,94509,zip,CA,CA,Antioch,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2023-01-31,0.3,1.0,-2.0
71038,284,30318,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2023-01-31,-0.1,0.2,1.1
96657,285,92115,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-01-31,0.4,1.2,-0.4
87073,286,66061,zip,KS,KS,Olathe,"Kansas City, MO-KS",Johnson County,2023-01-31,0.2,1.3,0.4
74156,287,37075,zip,TN,TN,Hendersonville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County,2023-01-31,-0.1,0.1,0.6
93263,288,80134,zip,CO,CO,Parker,"Denver-Aurora-Lakewood, CO",Douglas County,2023-01-31,0.4,1.1,-1.5
72252,289,32828,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2023-01-31,-0.1,-0.1,0.2
72199,290,32765,zip,FL,FL,Oviedo,"Orlando-Kissimmee-Sanford, FL",Seminole County,2023-01-31,-0.1,-0.1,0.2
95811,291,89115,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2023-01-31,-0.4,-0.7,-1.6
91950,292,77459,zip,TX,TX,Missouri City,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,2023-01-31,-0.2,-0.2,-1.2
97991,293,95123,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.3,1.6,-2.2
77094,294,44256,zip,OH,OH,Medina,"Cleveland-Elyria, OH",Medina County,2023-01-31,-0.2,0.4,-0.5
96728,295,92201,zip,CA,CA,Indio,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.3,-0.2,-1.5
94410,296,84043,zip,UT,UT,Lehi,"Provo-Orem, UT",Utah County,2023-01-31,0.0,0.6,0.3
62084,297,11372,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,-0.3,-0.7,-1.5
67730,298,23462,zip,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,2023-01-31,-0.2,-0.2,-1.4
96572,299,91977,zip,CA,CA,Spring Valley,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-01-31,0.4,1.1,-0.4
96197,300,90660,zip,CA,CA,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.1
94562,301,84404,zip,UT,UT,Ogden,"Ogden-Clearfield, UT",Weber County,2023-01-31,0.0,0.6,0.8
61788,302,10312,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,2023-01-31,-0.2,-0.5,-1.2
96000,303,90019,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.5
62012,304,11201,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2023-01-31,-0.3,-0.8,-1.7
61646,305,10032,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-01-31,-0.5,-1.2,-2.6
67010,306,21740,zip,MD,MD,Hagerstown,"Hagerstown-Martinsburg, MD-WV",Washington County,2023-01-31,-0.1,0.1,-0.1
72532,307,33313,zip,FL,FL,Lauderhill,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2023-01-31,0.0,0.2,0.8
61637,308,10023,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-01-31,-0.4,-0.8,-1.8
76231,309,42101,zip,KY,KY,Bowling Green,"Bowling Green, KY",Warren County,2023-01-31,-0.1,0.2,0.1
60642,310,07305,zip,NJ,NJ,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2023-01-31,-0.3,-0.7,-1.6
84611,311,60609,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.5,-0.3,-2.3
60599,312,07093,zip,NJ,NJ,West New York,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2023-01-31,-0.3,-0.7,-1.5
63776,313,14850,zip,NY,NY,Ithaca,"Ithaca, NY",Tompkins County,2023-01-31,-0.7,-0.8,-2.2
97506,314,94015,zip,CA,CA,Daly City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2023-01-31,0.3,1.1,-2.1
58710,315,02301,zip,MA,MA,Brockton,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2023-01-31,0.0,0.5,-1.5
69336,316,27406,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2023-01-31,-0.1,0.5,1.5
66142,317,20019,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-01-31,0.1,0.4,-1.7
97931,318,95020,zip,CA,CA,Gilroy,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.2,1.2,-1.7
91721,319,77072,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.3
399724,320,77407,zip,TX,TX,Richmond,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,2023-01-31,-0.2,-0.2,-1.2
62120,321,11434,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,-0.3,-0.8,-1.8
98413,322,95758,zip,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,2023-01-31,0.0,0.3,-1.4
96501,323,91761,zip,CA,CA,Ontario,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-01-31,-0.2,-0.1,-1.3
76471,324,43026,zip,OH,OH,Hilliard,"Columbus, OH",Franklin County,2023-01-31,0.2,1.3,0.9
76953,325,44035,zip,OH,OH,Elyria,"Cleveland-Elyria, OH",Lorain County,2023-01-31,-0.2,0.4,-0.5
96510,326,91770,zip,CA,CA,Rosemead,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.2
61957,327,10977,zip,NY,NY,Spring Valley,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,2023-01-31,-0.3,-0.7,-1.6
62118,328,11432,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,-0.3,-0.6,-1.4
92324,329,78228,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-01-31,-0.2,0.1,-0.6
69699,330,28078,zip,NC,NC,Huntersville,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2023-01-31,-0.1,0.3,1.1
72622,331,33463,zip,FL,FL,Greenacres,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2023-01-31,0.0,0.2,0.7
90642,332,75040,zip,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,2023-01-31,0.2,0.8,-0.3
97711,333,94501,zip,CA,CA,Alameda,"San Francisco-Oakland-Berkeley, CA",Alameda County,2023-01-31,0.3,1.3,-2.6
70482,334,29445,zip,SC,SC,Goose Creek,"Charleston-North Charleston, SC",Berkeley County,2023-01-31,0.0,0.3,0.2
96865,335,92404,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-01-31,-0.2,-0.2,-1.4
61169,336,08753,zip,NJ,NJ,Toms River,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,2023-01-31,-0.4,-0.9,-1.9
73198,337,34744,zip,FL,FL,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County,2023-01-31,-0.1,-0.1,0.2
97852,338,94806,zip,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2023-01-31,0.3,1.1,-2.2
60560,339,07047,zip,NJ,NJ,North Bergen Township,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2023-01-31,-0.3,-0.7,-1.5
84648,340,60651,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.5,-0.4,-2.6
96962,341,92630,zip,CA,CA,Lake Forest,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.3,0.0,-2.2
97980,342,95112,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.3,1.5,-2.1
96192,343,90640,zip,CA,CA,Montebello,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.1
92345,344,78249,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-01-31,-0.1,0.1,-0.5
92654,345,78745,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,2023-01-31,-0.1,1.0,-0.4
91726,346,77077,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.1
92474,347,78501,zip,TX,TX,McAllen,"McAllen-Edinburg-Mission, TX",Hidalgo County,2023-01-31,0.0,0.7,1.0
90690,348,75098,zip,TX,TX,Wylie,"Dallas-Fort Worth-Arlington, TX",Collin County,2023-01-31,0.2,0.9,-0.3
96023,349,90042,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.1,-2.8
96886,350,92507,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-01-31,-0.2,-0.2,-1.4
98304,351,95608,zip,CA,CA,Carmichael,"Sacramento-Roseville-Folsom, CA",Sacramento County,2023-01-31,0.0,0.3,-1.6
97576,352,94122,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2023-01-31,0.3,1.1,-2.3
94757,353,85041,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.2,-0.2,0.3
96959,354,92627,zip,CA,CA,Costa Mesa,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.3,0.0,-2.2
70839,355,30058,zip,GA,GA,Lithonia,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,2023-01-31,-0.1,0.3,1.2
66683,356,20878,zip,MD,MD,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2023-01-31,0.1,0.3,-1.4
97471,357,93906,zip,CA,CA,Salinas,"Salinas, CA",Monterey County,2023-01-31,0.3,0.5,-0.3
92347,358,78251,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-01-31,-0.1,0.1,-0.5
84460,359,60402,zip,IL,IL,Berwyn,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.5,-0.4,-2.3
75696,360,40475,zip,KY,KY,Richmond,"Richmond-Berea, KY",Madison County,2023-01-31,-0.2,0.1,-0.8
95982,361,90001,zip,CA,CA,Florence-Graham,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.2
76539,362,43130,zip,OH,OH,Lancaster,"Columbus, OH",Fairfield County,2023-01-31,0.2,1.4,1.0
95314,363,87120,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,2023-01-31,0.0,0.5,0.7
61895,364,10701,zip,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-01-31,-0.3,-0.7,-1.5
65801,365,19134,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2023-01-31,-0.3,0.0,-1.0
96855,366,92392,zip,CA,CA,Victorville,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-01-31,-0.2,-0.1,-1.2
74815,367,38401,zip,TN,TN,Columbia,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County,2023-01-31,-0.1,0.1,0.6
62199,368,11717,zip,NY,NY,Brentwood,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-01-31,-0.3,-0.7,-1.6
91280,369,76137,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2023-01-31,0.2,0.7,-0.3
79040,370,48180,zip,MI,MI,Taylor,"Detroit-Warren-Dearborn, MI",Wayne County,2023-01-31,-0.2,0.7,-0.1
96221,371,90731,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.0,-2.2
84638,372,60638,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,-0.4,-0.3,-2.1
97979,373,95111,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.3,1.4,-2.0
90645,374,75043,zip,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,2023-01-31,0.2,0.8,-0.3
98040,375,95206,zip,CA,CA,Stockton,"Stockton, CA",San Joaquin County,2023-01-31,0.0,0.2,-0.9
92346,376,78250,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-01-31,-0.1,0.1,-0.5
91883,377,77373,zip,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.2,-1.2
97007,378,92707,zip,CA,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.2,0.0,-1.9
70953,379,30188,zip,GA,GA,Woodstock,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2023-01-31,-0.1,0.2,1.1
71864,380,32210,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,2023-01-31,-0.2,0.1,1.0
58660,381,02148,zip,MA,MA,Malden,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2023-01-31,0.0,0.6,-1.6
66679,382,20874,zip,MD,MD,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2023-01-31,0.1,0.3,-1.4
96589,383,92020,zip,CA,CA,El Cajon,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-01-31,0.4,1.1,-0.4
72365,384,33027,zip,FL,FL,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2023-01-31,0.0,0.1,0.6
69778,385,28215,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2023-01-31,-0.1,0.3,1.2
96965,386,92647,zip,CA,CA,Huntington Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-0.2,0.0,-2.0
72581,387,33414,zip,FL,FL,Wellington,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2023-01-31,0.0,0.2,0.8
97926,388,95014,zip,CA,CA,Cupertino,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,0.3,1.7,-2.3
96047,389,90066,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.3,0.1,-2.7
